media_global_aluno;total_componentes;percentagem_frequencia;percentagem_aprovacao;percentagem_reprovacao;trancamentos;mobilidade;qtd_semestres;acao_afirmativa__0;acao_afirmativa__1;turno_Integral;turno_Noturno;escola_publica_Não;escola_publica_Sim;sexo_Feminino;sexo_Masculino;cor_raca_Amarelo;cor_raca_Branco;cor_raca_Indígeno;cor_raca_Não Informado;cor_raca_Pardo;cor_raca_Preto;estado_civil_Casado(A);estado_civil_Divorciado/Separado(A);estado_civil_Outro;estado_civil_Solteiro(A);estado_civil_Viúvo(A);faixa_etaria_Até 18;faixa_etaria_Entre 19 e 21;faixa_etaria_Entre 21 e 24;faixa_etaria_Entre 25 e 27;faixa_etaria_Entre 28 e 30;faixa_etaria_Entre 31 e 40;faixa_etaria_Maior que 41;status
0.0;0.032801027263927134;0.3054411978200536;0.22731111893901504;0.09741905097386358;0.3247301699128786;0.0;0.02952092453753442;0.3247301699128786;0.0;0.3247301699128786;0.0;0.3247301699128786;0.0;0.0;0.3247301699128786;0.0;0.0;0.0;0.3247301699128786;0.0;0.0;0.0;0.0;0.0;0.3247301699128786;0.0;0.3247301699128786;0.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.1598396155216975;0.3083066423990263;0.3228120875076203;0.006857119505880824;0.0;0.0;0.11987971164127315;0.3296692070135011;0.0;0.3296692070135011;0.0;0.3296692070135011;0.0;0.0;0.3296692070135011;0.0;0.0;0.0;0.3296692070135011;0.0;0.0;0.0;0.0;0.0;0.3296692070135011;0.0;0.3296692070135011;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.11736177592108195;0.30570764243219173;0.3319661661767746;0.0;0.0;0.0;0.10562559832897374;0.3319661661767746;0.0;0.3319661661767746;0.0;0.3319661661767746;0.0;0.0;0.3319661661767746;0.0;0.0;0.0;0.3319661661767746;0.0;0.0;0.0;0.0;0.0;0.3319661661767746;0.0;0.0;0.3319661661767746;0.0;0.0;0.0;0.0;0.0;1
0.16213091052444545;0.24287016004569345;0.28287612665192285;0.1712333089197833;0.15368758087107684;0.0;0.0;0.20676783895782008;0.32492088979086015;0.0;0.32492088979086015;0.0;0.32492088979086015;0.0;0.0;0.32492088979086015;0.0;0.0;0.0;0.0;0.32492088979086015;0.0;0.0;0.0;0.0;0.32492088979086015;0.0;0.32492088979086015;0.0;0.0;0.0;0.0;0.0;0.0;0
0.1598229331334864;0.25376072797039867;0.2453503724148083;0.19490999000080653;0.1313538031039918;0.0;0.0;0.22245258620781705;0.3262637931047983;0.0;0.3262637931047983;0.0;0.3262637931047983;0.0;0.0;0.3262637931047983;0.0;0.3262637931047983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3262637931047983;0.0;0.3262637931047983;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.07022768453693866;0.29006000088922695;0.19119487115181547;0.15643216730603082;0.0;0.0;0.06320491608324479;0.3476270384578463;0.0;0.3476270384578463;0.0;0.3476270384578463;0.0;0.0;0.3476270384578463;0.0;0.0;0.0;0.3476270384578463;0.0;0.0;0.3476270384578463;0.0;0.0;0.0;0.0;0.3476270384578463;0.0;0.0;0.0;0.0;0.0;0.0;0
0.1606569274859311;0.18366655071270205;0.25206553069430476;0.20895027486335566;0.0992359712477884;0.30818624611114404;0.0;0.25215238318184513;0.30818624611114404;0.0;0.0;0.30818624611114404;0.0;0.30818624611114404;0.0;0.30818624611114404;0.0;0.0;0.0;0.0;0.30818624611114404;0.0;0.0;0.0;0.0;0.30818624611114404;0.0;0.0;0.0;0.30818624611114404;0.0;0.0;0.0;0.0;0
0.0;0.01785038471203957;0.008835940432459586;0.0;0.3534376172983834;0.0;0.0;0.01606534624083561;0.3534376172983834;0.0;0.0;0.3534376172983834;0.3534376172983834;0.0;0.3534376172983834;0.0;0.0;0.0;0.0;0.3534376172983834;0.0;0.0;0.0;0.0;0.0;0.3534376172983834;0.0;0.0;0.0;0.3534376172983834;0.0;0.0;0.0;0.0;0
0.0;0.07571880730187354;0.2887326020645325;0.19838755488958226;0.12753252871413429;0.32592008360371655;0.0;0.07407274627357194;0.32592008360371655;0.0;0.0;0.32592008360371655;0.32592008360371655;0.0;0.0;0.32592008360371655;0.0;0.0;0.0;0.32592008360371655;0.0;0.0;0.0;0.0;0.0;0.32592008360371655;0.0;0.0;0.0;0.0;0.0;0.32592008360371655;0.0;0.0;0
0.0;0.14875637226551156;0.32114418182912224;0.3272640189841254;0.0;0.0;0.0;0.1338807350389604;0.3272640189841254;0.0;0.0;0.3272640189841254;0.3272640189841254;0.0;0.0;0.3272640189841254;0.0;0.0;0.0;0.3272640189841254;0.0;0.0;0.0;0.0;0.0;0.3272640189841254;0.0;0.3272640189841254;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.017783494410404697;0.08693674644459261;0.0;0.352113189326013;0.0;0.0;0.016005144969364227;0.0;0.352113189326013;0.352113189326013;0.0;0.0;0.352113189326013;0.0;0.352113189326013;0.0;0.0;0.0;0.352113189326013;0.0;0.0;0.0;0.0;0.0;0.352113189326013;0.0;0.0;0.352113189326013;0.0;0.0;0.0;0.0;0.0;0
0.0;0.08277755088781934;0.23493361605634847;0.23601535309135047;0.09178374842441409;0.3277991015157646;0.0;0.11919967327845984;0.0;0.3277991015157646;0.0;0.3277991015157646;0.0;0.3277991015157646;0.0;0.3277991015157646;0.0;0.0;0.0;0.0;0.0;0.3277991015157646;0.3277991015157646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3277991015157646;0.0;0
0.0;0.11097434782250701;0.1685589369076059;0.13113838682185652;0.20178465664566445;0.332923043467521;0.0;0.12106292489728036;0.332923043467521;0.0;0.0;0.332923043467521;0.0;0.332923043467521;0.0;0.332923043467521;0.0;0.332923043467521;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.332923043467521;0.0;0.0;0.0;0.0;0.332923043467521;0.0;0.0;0.0;0
0.0;0.017850907353044506;0.004418099569878515;0.0;0.3534479655902812;0.0;0.0;0.016065816617740054;0.3534479655902812;0.0;0.0;0.3534479655902812;0.3534479655902812;0.0;0.0;0.3534479655902812;0.0;0.0;0.0;0.3534479655902812;0.0;0.0;0.0;0.0;0.0;0.3534479655902812;0.0;0.0;0.3534479655902812;0.0;0.0;0.0;0.0;0.0;0
0.16641851150804055;0.219142906093183;0.24148838351913812;0.1893589159392761;0.11620654466952832;0.3055654606088044;0.0;0.26389744325305836;0.3055654606088044;0.0;0.0;0.3055654606088044;0.0;0.3055654606088044;0.0;0.3055654606088044;0.0;0.0;0.0;0.0;0.3055654606088044;0.0;0.0;0.0;0.0;0.3055654606088044;0.0;0.0;0.0;0.3055654606088044;0.0;0.0;0.0;0.0;1
0.175266709863041;0.21534327218063357;0.26451690838308123;0.2251413910648524;0.09787351720609794;0.0;0.0;0.2496024291184616;0.3230149082709503;0.0;0.0;0.3230149082709503;0.0;0.3230149082709503;0.0;0.3230149082709503;0.0;0.0;0.0;0.0;0.3230149082709503;0.0;0.0;0.0;0.0;0.3230149082709503;0.0;0.0;0.3230149082709503;0.0;0.0;0.0;0.0;0.0;1
0.14148907232257485;0.12069314292162772;0.2473364577892917;0.14838895724530557;0.17454674949094157;0.32293570673624716;0.0;0.13211006184664656;0.0;0.32293570673624716;0.0;0.32293570673624716;0.0;0.32293570673624716;0.0;0.32293570673624716;0.0;0.0;0.0;0.0;0.32293570673624716;0.0;0.0;0.0;0.0;0.32293570673624716;0.0;0.0;0.0;0.0;0.0;0.32293570673624716;0.0;0.0;0
0.0;0.12765257064892507;0.2779624906451832;0.16616829704225922;0.15787284383578137;0.32404114087804053;0.0;0.1178331421374693;0.0;0.32404114087804053;0.32404114087804053;0.0;0.0;0.32404114087804053;0.0;0.32404114087804053;0.0;0.32404114087804053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32404114087804053;0.0;0.0;0.32404114087804053;0.0;0.0;0.0;0.0;0.0;0
0.19791990931504574;0.19484701770718893;0.30182192736878977;0.2464921939855679;0.07500538523129384;0.0;0.0;0.20458936859254837;0.0;0.32149757921686173;0.32149757921686173;0.0;0.0;0.32149757921686173;0.0;0.32149757921686173;0.32149757921686173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32149757921686173;0.0;0.0;0.32149757921686173;0.0;0.0;0.0;0.0;0.0;1
0.17870716970804285;0.22085744884215983;0.27697667701222073;0.21279680154015287;0.10874566074475626;0.0;0.0;0.24846462994742977;0.0;0.3215424622849091;0.3215424622849091;0.0;0.0;0.3215424622849091;0.0;0.3215424622849091;0.0;0.3215424622849091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3215424622849091;0.0;0.3215424622849091;0.0;0.0;0.0;0.0;0.0;0.0;1
0.17293548567356468;0.20858029220077645;0.2485442761864452;0.19911074693486117;0.11375969136630346;0.3128704383011647;0.0;0.17065660270972616;0.0;0.3128704383011647;0.3128704383011647;0.0;0.0;0.3128704383011647;0.0;0.3128704383011647;0.0;0.0;0.0;0.0;0.3128704383011647;0.0;0.0;0.0;0.0;0.3128704383011647;0.0;0.3128704383011647;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.17798932690380975;0.2958988602546166;0.2760171166105423;0.05645351288902685;0.0;0.0;0.1662353147497846;0.0;0.3324706294995692;0.0;0.3324706294995692;0.0;0.3324706294995692;0.0;0.3324706294995692;0.0;0.0;0.0;0.3324706294995692;0.0;0.0;0.0;0.0;0.0;0.3324706294995692;0.0;0.3324706294995692;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.19185968138011925;0.18855969486038118;0.13185364743167316;0.21349377905254147;0.0;0.0;0.1726737132421073;0.3453474264842146;0.0;0.0;0.3453474264842146;0.3453474264842146;0.0;0.0;0.3453474264842146;0.0;0.3453474264842146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3453474264842146;0.0;0.0;0.3453474264842146;0.0;0.0;0.0;0.0;0.0;0
0.20325223933214273;0.19029171885674537;0.2833302615433648;0.24639956025082718;0.0784087184874106;0.0;0.0;0.19193216470895869;0.32480827873823775;0.0;0.0;0.32480827873823775;0.32480827873823775;0.0;0.0;0.32480827873823775;0.0;0.0;0.0;0.32480827873823775;0.0;0.0;0.0;0.0;0.0;0.32480827873823775;0.0;0.32480827873823775;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.14957673443098463;0.3053100472511486;0.32906881574816615;0.0;0.0;0.0;0.13461906098788615;0.32906881574816615;0.0;0.0;0.32906881574816615;0.32906881574816615;0.0;0.0;0.32906881574816615;0.0;0.0;0.0;0.32906881574816615;0.0;0.0;0.32906881574816615;0.0;0.0;0.0;0.0;0.0;0.32906881574816615;0.0;0.0;0.0;0.0;0.0;1
0.0;0.14958403849873003;0.29811799704719893;0.32908488469720604;0.0;0.0;0.0;0.14958403849873003;0.32908488469720604;0.0;0.0;0.32908488469720604;0.32908488469720604;0.0;0.0;0.32908488469720604;0.0;0.0;0.0;0.32908488469720604;0.0;0.0;0.0;0.0;0.0;0.32908488469720604;0.0;0.0;0.32908488469720604;0.0;0.0;0.0;0.0;0.0;1
0.18514084069475342;0.21035898397885663;0.29871633096822575;0.23897306477458055;0.08642598856771323;0.0;0.0;0.1626995266711469;0.3253990533422938;0.0;0.3253990533422938;0.0;0.3253990533422938;0.0;0.3253990533422938;0.0;0.0;0.0;0.0;0.3253990533422938;0.0;0.0;0.0;0.0;0.0;0.3253990533422938;0.0;0.3253990533422938;0.0;0.0;0.0;0.0;0.0;0.0;1
0.16515294658455854;0.24025995566006939;0.27097441876095163;0.18376005485634644;0.12118527348143392;0.3049453283377803;0.0;0.22177842060929479;0.3049453283377803;0.0;0.3049453283377803;0.0;0.3049453283377803;0.0;0.0;0.3049453283377803;0.0;0.0;0.0;0.3049453283377803;0.0;0.0;0.0;0.0;0.0;0.3049453283377803;0.0;0.3049453283377803;0.0;0.0;0.0;0.0;0.0;0.0;1
0.2165947906988972;0.14205123108654452;0.27305252815305686;0.27380473897441515;0.053243444224838496;0.0;0.0;0.1783899181086838;0.3270481831992536;0.0;0.0;0.3270481831992536;0.3270481831992536;0.0;0.0;0.3270481831992536;0.0;0.3270481831992536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3270481831992536;0.0;0.0;0.0;0.3270481831992536;0.0;0.0;0.0;0.0;0
0.0;0.15608740577806343;0.31076271868513033;0.3287798547240059;0.0;0.0;0.0;0.11955631080872942;0.3287798547240059;0.0;0.3287798547240059;0.0;0.3287798547240059;0.0;0.0;0.3287798547240059;0.0;0.0;0.0;0.3287798547240059;0.0;0.0;0.0;0.0;0.0;0.3287798547240059;0.0;0.3287798547240059;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.156197061018718;0.30986240031224327;0.3220028999634662;0.007007930692982354;0.0;0.0;0.13459533981400168;0.32901083065644854;0.0;0.32901083065644854;0.0;0.32901083065644854;0.0;0.0;0.32901083065644854;0.0;0.0;0.0;0.32901083065644854;0.0;0.0;0.0;0.0;0.0;0.32901083065644854;0.0;0.32901083065644854;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.04393155329288457;0.19059636809112904;0.10294278122106444;0.23161289385551806;0.33455567507658246;0.0;0.04562122841953397;0.33455567507658246;0.0;0.0;0.33455567507658246;0.33455567507658246;0.0;0.0;0.33455567507658246;0.0;0.0;0.0;0.33455567507658246;0.0;0.0;0.0;0.0;0.0;0.33455567507658246;0.0;0.33455567507658246;0.0;0.0;0.0;0.0;0.0;0.0;0
0.18875175059774693;0.19823105510931294;0.28070112096644034;0.25620273602075594;0.0708785049096104;0.0;0.0;0.16354062046518317;0.32708124093036633;0.0;0.32708124093036633;0.0;0.32708124093036633;0.0;0.0;0.32708124093036633;0.0;0.0;0.0;0.32708124093036633;0.0;0.0;0.0;0.0;0.0;0.32708124093036633;0.0;0.0;0.32708124093036633;0.0;0.0;0.0;0.0;0.0;1
0.10904228374473572;0.10295574846142132;0.20931036508333997;0.14848344466169705;0.18031071977961616;0.3287941644413132;0.0;0.11956151434229571;0.3287941644413132;0.0;0.3287941644413132;0.0;0.3287941644413132;0.0;0.3287941644413132;0.0;0.0;0.3287941644413132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3287941644413132;0.0;0.3287941644413132;0.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.02695539202857314;0.22152581359642085;0.1250898661325972;0.20848311022099536;0.33357297635359257;0.0;0.03032481603214478;0.33357297635359257;0.0;0.33357297635359257;0.0;0.33357297635359257;0.0;0.33357297635359257;0.0;0.0;0.0;0.0;0.33357297635359257;0.0;0.0;0.0;0.0;0.0;0.33357297635359257;0.0;0.0;0.33357297635359257;0.0;0.0;0.0;0.0;0.0;0
0.19875097935607522;0.20158304926308998;0.27664596752836096;0.2467108847127921;0.08044849032074736;0.0;0.0;0.16357968751676974;0.3271593750335395;0.0;0.3271593750335395;0.0;0.3271593750335395;0.0;0.0;0.3271593750335395;0.0;0.0;0.0;0.3271593750335395;0.0;0.0;0.0;0.0;0.0;0.3271593750335395;0.0;0.0;0.3271593750335395;0.0;0.0;0.0;0.0;0.0;1
0.0;0.030193313247863427;0.1649007803032061;0.03689924812021389;0.2952271976062838;0.3321264457264977;0.0;0.030193313247863427;0.0;0.3321264457264977;0.3321264457264977;0.0;0.0;0.3321264457264977;0.0;0.3321264457264977;0.0;0.0;0.0;0.0;0.3321264457264977;0.0;0.0;0.0;0.0;0.3321264457264977;0.0;0.0;0.3321264457264977;0.0;0.0;0.0;0.0;0.0;0
0.0;0.017561838166490554;0.1792866984211221;0.0;0.3477243956965129;0.0;0.0;0.0158056543498415;0.3477243956965129;0.0;0.3477243956965129;0.0;0.3477243956965129;0.0;0.0;0.3477243956965129;0.0;0.3477243956965129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3477243956965129;0.0;0.3477243956965129;0.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.14591581568591178;0.3136351021306909;0.3283105852933015;0.0;0.0;0.0;0.13430887580180514;0.0;0.3283105852933015;0.0;0.3283105852933015;0.0;0.3283105852933015;0.0;0.3283105852933015;0.0;0.0;0.0;0.3283105852933015;0.0;0.0;0.0;0.0;0.0;0.3283105852933015;0.0;0.0;0.3283105852933015;0.0;0.0;0.0;0.0;0.0;1
0.0;0.17998963676045152;0.30717931357722456;0.2749731679062211;0.05500783282127332;0.0;0.0;0.1799896367604515;0.0;0.3299810007274944;0.0;0.3299810007274944;0.0;0.3299810007274944;0.0;0.3299810007274944;0.0;0.0;0.0;0.3299810007274944;0.0;0.0;0.0;0.0;0.0;0.3299810007274944;0.0;0.3299810007274944;0.0;0.0;0.0;0.0;0.0;0.0;1
0.14834837844777732;0.13168931811879328;0.26297072054487713;0.2171495829021724;0.1008319413358894;0.31798152423806175;0.0;0.15899076211903088;0.0;0.31798152423806175;0.0;0.31798152423806175;0.0;0.31798152423806175;0.0;0.31798152423806175;0.0;0.0;0.0;0.31798152423806175;0.0;0.0;0.31798152423806175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31798152423806175;0.0;0
0.16515579595227034;0.22129978889697946;0.25260380008013056;0.19034391200860065;0.1366512984511153;0.0;0.0;0.23781469851615702;0.3269952104597159;0.0;0.0;0.3269952104597159;0.3269952104597159;0.0;0.0;0.3269952104597159;0.0;0.0;0.0;0.0;0.3269952104597159;0.0;0.0;0.0;0.0;0.3269952104597159;0.0;0.3269952104597159;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.1462801107849612;0.299343961707575;0.3291302492661627;0.0;0.0;0.0;0.1496046587573467;0.3291302492661627;0.0;0.0;0.3291302492661627;0.3291302492661627;0.0;0.0;0.3291302492661627;0.0;0.0;0.0;0.3291302492661627;0.0;0.0;0.0;0.0;0.0;0.3291302492661627;0.0;0.0;0.0;0.3291302492661627;0.0;0.0;0.0;0.0;1
0.0;0.1566012630202946;0.30132915155606105;0.3088170242876676;0.021045210584867753;0.0;0.0;0.16493111743626768;0.32986223487253535;0.0;0.0;0.32986223487253535;0.32986223487253535;0.0;0.0;0.32986223487253535;0.0;0.0;0.0;0.32986223487253535;0.0;0.0;0.0;0.0;0.0;0.32986223487253535;0.0;0.32986223487253535;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.017836199405728476;0.04082492009578379;0.0;0.35315674823342375;0.0;0.0;0.016052579465155627;0.0;0.35315674823342375;0.0;0.35315674823342375;0.0;0.35315674823342375;0.0;0.35315674823342375;0.0;0.0;0.0;0.35315674823342375;0.0;0.0;0.0;0.0;0.0;0.35315674823342375;0.0;0.0;0.35315674823342375;0.0;0.0;0.0;0.0;0.0;0
0.0;0.14650221173966754;0.3044094503118592;0.2510155267834744;0.08628026303576018;0.0;0.0;0.13798464128968688;0.3372957898192345;0.0;0.3372957898192345;0.0;0.0;0.3372957898192345;0.3372957898192345;0.0;0.0;0.0;0.0;0.3372957898192345;0.0;0.0;0.0;0.0;0.0;0.3372957898192345;0.0;0.0;0.3372957898192345;0.0;0.0;0.0;0.0;0.0;1
0.15253604708764434;0.274435659041752;0.24740080624407823;0.1732678937180713;0.15017413300970786;0.0;0.0;0.2352305648929303;0.32344202672777916;0.0;0.32344202672777916;0.0;0.32344202672777916;0.0;0.0;0.32344202672777916;0.0;0.32344202672777916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32344202672777916;0.0;0.32344202672777916;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.02131082574758769;0.10074160101528391;0.0;0.3516286248351969;0.0;0.0;0.01598311931069077;0.3516286248351969;0.0;0.0;0.3516286248351969;0.3516286248351969;0.0;0.0;0.3516286248351969;0.0;0.3516286248351969;0.0;0.0;0.0;0.0;0.3516286248351969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3516286248351969;0.0;0
0.0;0.143322617899878;0.3002775499209304;0.32997532958344;0.0;0.0;0.0;0.13498990755686183;0.0;0.32997532958344;0.0;0.32997532958344;0.0;0.32997532958344;0.0;0.32997532958344;0.0;0.0;0.0;0.32997532958344;0.0;0.0;0.32997532958344;0.0;0.0;0.0;0.0;0.0;0.0;0.32997532958344;0.0;0.0;0.0;0.0;1
0.0;0.17402170750764367;0.2860535362297664;0.2803549946231508;0.050955563901017006;0.0;0.0;0.19577442094609912;0.33131055852416774;0.0;0.0;0.33131055852416774;0.33131055852416774;0.0;0.33131055852416774;0.0;0.0;0.0;0.0;0.33131055852416774;0.0;0.0;0.0;0.0;0.0;0.33131055852416774;0.0;0.33131055852416774;0.0;0.0;0.0;0.0;0.0;0.0;1
0.08404688761818986;0.17572144018561323;0.19502971203320837;0.07477298722778214;0.24152560510632168;0.3162985923341038;0.0;0.24441254862180747;0.0;0.3162985923341038;0.0;0.3162985923341038;0.0;0.3162985923341038;0.0;0.3162985923341038;0.0;0.0;0.0;0.0;0.3162985923341038;0.0;0.0;0.0;0.0;0.3162985923341038;0.0;0.0;0.0;0.0;0.3162985923341038;0.0;0.0;0.0;0
0.19485243153589554;0.1907759091709432;0.29261537872620597;0.2582609134962764;0.06737382801964391;0.0;0.0;0.16281737075796013;0.32563474151592026;0.0;0.32563474151592026;0.0;0.0;0.32563474151592026;0.0;0.32563474151592026;0.0;0.0;0.0;0.32563474151592026;0.0;0.0;0.0;0.0;0.0;0.32563474151592026;0.0;0.32563474151592026;0.0;0.0;0.0;0.0;0.0;0.0;1
0.17003380022799722;0.19397905606175814;0.27004378620231806;0.21773594817057887;0.08708828278361246;0.3048242309541913;0.0;0.24940164350797472;0.3048242309541913;0.0;0.0;0.3048242309541913;0.3048242309541913;0.0;0.0;0.3048242309541913;0.0;0.0;0.0;0.3048242309541913;0.0;0.0;0.0;0.0;0.0;0.3048242309541913;0.0;0.3048242309541913;0.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.10290632079132309;0.21390711083633882;0.10900866561424855;0.2422922226044061;0.0;0.0;0.09580933315054217;0.0;0.3513008882186547;0.0;0.3513008882186547;0.0;0.3513008882186547;0.0;0.3513008882186547;0.0;0.0;0.0;0.3513008882186547;0.0;0.0;0.0;0.0;0.0;0.3513008882186547;0.0;0.0;0.3513008882186547;0.0;0.0;0.0;0.0;0.0;0
0.0;0.16033400850254867;0.2980168299538998;0.30314250778821566;0.027546384748291002;0.0;0.0;0.16534444626825331;0.33068889253650663;0.0;0.0;0.33068889253650663;0.33068889253650663;0.0;0.0;0.33068889253650663;0.0;0.0;0.0;0.33068889253650663;0.0;0.0;0.0;0.0;0.0;0.33068889253650663;0.0;0.33068889253650663;0.0;0.0;0.0;0.0;0.0;0.0;1
0.0;0.15315130419535272;0.3063378997781939;0.3224557427942836;0.007152498843540788;0.0;0.0;0.1348397352154736;0.3296082416378243;0.0;0.0;0.3296082416378243;0.3296082416378243;0.0;0.0;0.3296082416378243;0.0;0.0;0.0;0.3296082416378243;0.0;0.0;0.0;0.0;0.0;0.3296082416378243;0.0;0.0;0.3296082416378243;0.0;0.0;0.0;0.0;0.0;1
